uri,prefLabel,definition,altLabel,id
http://vocab.nerc.ac.uk/collection/P01/current/LRZAAP01/,Upward velocity of water current in the water body by moored acoustic doppler current profiler (ADCP),Unavailable,ADCPVC,SDN:P01::LRZAAP01
http://vocab.nerc.ac.uk/collection/P01/current/MOCTANO4/,Concentration of Perfluorooctanoic acid {CAS 335-67-1} per unit wet weight of biota {Callista chione (ITIS: 205643: WoRMS 141906) [Subcomponent: flesh]},The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_CAS335-67-1_BE010315,SDN:P01::MOCTANO4
http://vocab.nerc.ac.uk/collection/P01/current/W2930084/,Concentration of total iron {total_Fe CAS 7439-89-6} per unit wet weight of biota {Patella ulyssiponensis (WoRMS 140684) [Subcomponent: flesh]},The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWttotalFe_BE007317,SDN:P01::W2930084
http://vocab.nerc.ac.uk/collection/P01/current/SESAMSGB/,14C age standard error of Globigerina bulloides (ITIS: 45797: WoRMS 113434) [Subcomponent: tests] in sediment by picking and accelerator mass spectrometry,Accelerated mass spectrometry on picked tests,SEAMSSedAge,SDN:P01::SESAMSGB
http://vocab.nerc.ac.uk/collection/P01/current/PRPCL373/,Proportion by dry weight of particles (30-40um) in the sediment,The weight (normalised by total sample weight) of sediment sample particles with a nominal diameter between 30 and 40 microns,PrSedByWtSiz_30-40um,SDN:P01::PRPCL373
http://vocab.nerc.ac.uk/collection/P01/current/ASAMAP04/,Signal return amplitude from the water body by moored acoustic doppler current profiler (ADCP) beam 4,Unavailable,Amplitude4,SDN:P01::ASAMAP04
http://vocab.nerc.ac.uk/collection/P01/current/ZBN00445/,Abundance of Echinocardium (ITIS: 158128: WoRMS 123426) per unit area of the bed by sieving and picking under an optical microscope,Unavailable,ZBN00445,SDN:P01::ZBN00445
http://vocab.nerc.ac.uk/collection/P01/current/ZBN00181/,Abundance of Bryozoa (ITIS: 155469: WoRMS 146142) per unit area of the bed by sieving and picking under an optical microscope,Unavailable,ZBN00181,SDN:P01::ZBN00181
http://vocab.nerc.ac.uk/collection/P01/current/TCONSEDM/,Thermal conductivity of the sediment,The degree of heat transfer through a sample of unlithified sediment.,ThCond_Sed,SDN:P01::TCONSEDM
http://vocab.nerc.ac.uk/collection/P01/current/BKDWCF05/,Concentration of benzo(k)fluoranthene {CAS 207-08-9} per unit dry weight of biota {Fucus vesiculosus (ITIS: 11335: WoRMS 145548)},The amount (mass or number of moles) of the specified analyte per unit weight of the specified organism or part thereof after water has been removed.,DryWt_CAS207-08-9_BE006628,SDN:P01::BKDWCF05
http://vocab.nerc.ac.uk/collection/P01/current/CLA88179/,Concentration standard deviation of lanthanum {La CAS 7439-91-0} per unit volume of rainwater [dissolved plus reactive particulate phase],The square root of the average of the squares of deviations about the mean of a set of values of the specified measurement.,La_rainwater_SD,SDN:P01::CLA88179
http://vocab.nerc.ac.uk/collection/P01/current/IC221132/,"Concentration of 2,2',3,4,4',6,6'-heptabromodiphenyl ether {BDE184 CAS 117948-63-7} per unit wet weight of biota {Trachurus trachurus (WoRMS 126822) [Subcomponent: muscle tissue]}",The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_BD184_MU_BE009728,SDN:P01::IC221132
http://vocab.nerc.ac.uk/collection/P01/current/BUTAINTC/,"Concentration of 19'-butanoyloxyfucoxanthin {But-fuco(BF) CAS 111234-30-1} per unit area of the water body [particulate >0.2um phase] by filtration, acetone extraction and high performance liquid chromatography (HPLC) and profile integration",Unavailable,19'-butanoyloxyfucoxanthin_water>0.2um_HPLC_int,SDN:P01::BUTAINTC
http://vocab.nerc.ac.uk/collection/P01/current/CQLC5660/,"Concentration of 2,3,3',4'-tetrachlorobiphenyl plus 2,3,4,4'-tetrachlorobiphenyl {PCB56+PCB60} per unit mass of lipids in the biota {Phoca vitulina (ITIS: 180649: WoRMS 137084) [Stage: adult Sex: male Subcomponent: blubber Subgroup: alive]} by Soxhlet extraction and gas chromatography-mass spectrometry and lipid normalisation (wet weight cct/lipid proportion)",The concentration of the specified analyte in the specified organism or part thereof divided by the concentration of extractable lipids in the same sample.,LNC_PCB56+PCB60_BE006484,SDN:P01::CQLC5660
http://vocab.nerc.ac.uk/collection/P01/current/ABA00542/,Abundance of Bacteriastrum (ITIS: 2862: WoRMS 149118) per unit volume of the experiment water sample by identification and counting by scanning electron microscopy (SEM),Counts of a given biological entity using scanning electron microscopy normalised to a specified volume of experimental water sample.,Ab_SEM_BE000542,SDN:P01::ABA00542
http://vocab.nerc.ac.uk/collection/P01/current/GTZAM201/,Period at second spectral moment of waves (swell) on the water body by waverider,Estimate of swell wave period computed from second spectral moment using the formula SQRT(m0/m2) - waverider,SwellWavePer2ndSpecMomWaverider,SDN:P01::GTZAM201
http://vocab.nerc.ac.uk/collection/P01/current/POROWVXX/,Concentration of water {H2O CAS 7732-18-5} {porosity} per unit volume of wet sediment by drying and gravimetry,Weight of water liberated on oven/freeze drying per unit volume of wet sediment,Porosity,SDN:P01::POROWVXX
http://vocab.nerc.ac.uk/collection/P01/current/PHDWCF18/,Concentration of phenanthrene {CAS 85-01-8} per unit dry weight of biota {Platichthys flesus (ITIS: 172894: WoRMS 127141) [Sex: female Subcomponent: muscle tissue]},The amount (mass or number of moles) of the specified analyte per unit weight of the specified organism or part thereof after water has been removed.,DryWt_CAS85-01-8_BE006654,SDN:P01::PHDWCF18
http://vocab.nerc.ac.uk/collection/P01/current/NC50X011/,Concentration of dichlofluanid {CAS 1085-98-9} per unit dry weight of sediment,The quantity or mass of the specified analyte contained in a sample of unsieved sediment normalised to a unit of dry weight.,Conc_CAS1085-98-9_drysed,SDN:P01::NC50X011
http://vocab.nerc.ac.uk/collection/P01/current/IRRDE596/,Downwelling vector irradiance as photons of electromagnetic radiation (596nm wavelength) in the water body by cosine-collector radiometer,Unavailable,SubsurE596,SDN:P01::IRRDE596
http://vocab.nerc.ac.uk/collection/P01/current/P093M09Z/,Abundance of Rhizosolenia cylindrus (ITIS: 2890: WoRMS 163242) per unit volume of the water body by optical microscopy,Unavailable,P09309,SDN:P01::P093M09Z
http://vocab.nerc.ac.uk/collection/P01/current/VOTOXIN3/,Concentration of 7-epi-pectenotoxin-2 seco acid {CAS 212502-88-0} per unit wet weight of biota {Mytilus (ITIS: 79452: WoRMS 138228) [Subcomponent: hepatopancreas]},The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_CAS212502-88-0_BE010302,SDN:P01::VOTOXIN3
http://vocab.nerc.ac.uk/collection/P01/current/C230M99G/,Biomass as carbon of Gyrodinium (ITIS: 10077: WoRMS 109476) [Subgroup: sp. 1] per unit volume of the water body by optical microscopy and computation of carbon biomass from abundance,Unavailable,Carb_C230M99G,SDN:P01::C230M99G
http://vocab.nerc.ac.uk/collection/P01/current/HLAUC001/,Concentration combined uncertainty of iodomethane {methyl iodide CH3I CAS 74-88-4} per unit volume of the atmosphere [gaseous phase] by gas chromatography-mass spectrometry,The combined uncertainty associated with the specified measurement. The method used to estimate uncertainty should be described in the usage metadata.,Conc_uncert_CH3I_atmos,SDN:P01::HLAUC001
http://vocab.nerc.ac.uk/collection/P01/current/Z258M00G/,Abundance of Crangon (ITIS: 97107: WoRMS 107007) [Stage: juvenile] per unit volume of the water body by optical microscopy,Unavailable,Z258M00G,SDN:P01::Z258M00G
http://vocab.nerc.ac.uk/collection/P01/current/PCB123PF/,"Concentration of 2,3',4,4',5'-pentachlorobiphenyl {PCB123 CAS 65510-44-3} per unit wet weight of biota {Platichthys flesus (ITIS: 172894: WoRMS 127141) [Subcomponent: liver]}",The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_PCB123_BE006615,SDN:P01::PCB123PF
http://vocab.nerc.ac.uk/collection/P01/current/SOVO0001/,Count (breeding pairs) of biological entity specified elsewhere,"The number of breeding pairs or occupied territories of a given species in a given area. This number is determined by standardized interpretation of several types of territory-indicative behavior (song, pair bond, alarm, nest, etc.) observed during several visits to the survey area. The number of visits depends on habitat and species selection (all species or a fixed selection of rare or scarce species).",CntBrdPair,SDN:P01::SOVO0001
http://vocab.nerc.ac.uk/collection/P01/current/W2930478/,Concentration of chrysene + triphenylene per unit wet weight of biota {Sparus aurata (ITIS: 647901: WoRMS 151523) [Subcomponent: liver]},The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWtCAS218-01-9+CAS217-59-4_BE007322,SDN:P01::W2930478
http://vocab.nerc.ac.uk/collection/P01/current/L2930011/,Concentration of gamma-hexachlorocyclohexane {lindane gamma-HCH CAS 58-89-9} per unit mass of lipids in the biota {Limanda limanda (ITIS: 172881: WoRMS 127139) [Subcomponent: muscle tissue]},The wet weight concentration of the specified analyte in the specified organism or part thereof.,LNC_lindane_BE006608,SDN:P01::L2930011
http://vocab.nerc.ac.uk/collection/P01/current/APA08056/,Abundance of Paraeuchaeta antarctica (ITIS: 667219: WoRMS 344974) [Stage: copepodite C2] per unit volume of the water body by optical microscopy,Unavailable,Abund_BE008056,SDN:P01::APA08056
http://vocab.nerc.ac.uk/collection/P01/current/IFRMET21/,Concentration of copper {Cu CAS 7440-50-8} per unit dry weight of biota {Mytilus galloprovincialis (ITIS: 79456: WoRMS 140481) [Subcomponent: flesh]},The amount (mass or number of moles) of the specified analyte per unit weight of the specified organism or part thereof after water has been removed.,DryWt_Cu_BE006569,SDN:P01::IFRMET21
http://vocab.nerc.ac.uk/collection/P01/current/FRACHLO6/,"Concentration of 2,3,7,8-tetrachlorodibenzo-p-dioxin {2,3,7,8-tetraCDD CAS 1746-01-6} per unit wet weight of biota {Neogobius melanostomus (ITIS: 172072: WoRMS 126916) [Subcomponent: muscle tissue]}",The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt1746-01-6_BE008538,SDN:P01::FRACHLO6
http://vocab.nerc.ac.uk/collection/P01/current/IC220446/,"Concentration of 2,4,4'-tribromodiphenyl ether {BDE28 CAS 41318-75-6} per unit wet weight of biota {Salmo salar (ITIS: 161996: WoRMS 127186) [Subcomponent: muscle tissue]}",The wet weight concentration of the specified analyte in the specified organism or part thereof.,WetWt_BDE28_MU_BE007577,SDN:P01::IC220446
http://vocab.nerc.ac.uk/collection/P01/current/ASP09399/,Abundance of Spinocalanus abyssalis (ITIS: 85392: WoRMS 104846) [Stage: adult Sex: male] per unit volume of the water body,Number of individuals from the specified biological entity identified and counted using optical microscopy and normalised to a unit volume of water sample.,Abund_BE009399,SDN:P01::ASP09399
http://vocab.nerc.ac.uk/collection/P01/current/PIGNA430/,Absorbance of electromagnetic radiation (430nm wavelength) {light absorbance} by the suspended particulate material >GF/F [pigment phase] by filtration and spectrophotometry on residue before and after NaOCl bleaching and differencing of the measurements,Unavailable,SPMPigAbs430,SDN:P01::PIGNA430
http://vocab.nerc.ac.uk/collection/P01/current/FLCFRNBF/,Concentration of flucofuron {CAS 370-50-3} per unit volume of the water body [dissolved plus reactive particulate phase],Concentration (mass or moles) of the analyte contained in a unit volume of a sample of any body of fresh or salt water.,Diss_CAS370-50-3_Unfilt,SDN:P01::FLCFRNBF
http://vocab.nerc.ac.uk/collection/P01/current/SWLA401C/,Absorbance of electromagnetic radiation (401nm wavelength) {light absorbance} in the water body [dissolved plus reactive particulate <0.1um phase] by filtration and spectrophotometry,Unavailable,WaterAbs401nm_Filt<0.1um,SDN:P01::SWLA401C
http://vocab.nerc.ac.uk/collection/P01/current/FAMMCF39/,Concentration of fluorene {CAS 86-73-7} per unit wet weight of biota {Pecten maximus (ITIS: 79683: WoRMS 140712) [Subcomponent: flesh]},Unavailable,WetWt_CAS86-73-7_BE007028,SDN:P01::FAMMCF39
http://vocab.nerc.ac.uk/collection/P01/current/CKLDE138/,"Concentration of 2,2',3,4,4',5'-hexabromodiphenyl ether {BDE138 CAS 182677-30-1} per unit mass of lipids in the biota {Phoca vitulina (ITIS: 180649: WoRMS 137084) [Stage: adult Sex: female Subcomponent: blubber Subgroup: alive]} by Soxhlet extraction and gas chromatography-mass spectrometry and lipid normalisation (wet weight cct/lipid proportion)",The concentration of the specified analyte in the specified organism or part thereof divided by the concentration of extractable lipids in the same sample.,LNC_BDE138_BE006460,SDN:P01::CKLDE138
http://vocab.nerc.ac.uk/collection/P01/current/CNPHSP01/,Concentration of phosphate {PO43- CAS 14265-44-2} per unit volume of the groundwater [dissolved plus reactive particulate phase] by ion chromatography,Unavailable,Conc_PO3_grndwater,SDN:P01::CNPHSP01
http://vocab.nerc.ac.uk/collection/P01/current/C1XMM023/,"Concentration of 1,2,3,7,8-pentachlorodibenzofuran {1,2,3,7,8-pentaCDF CAS 57117-41-6} per unit dry weight of sediment <2000um",The quantity or mass of the specified analyte contained in a dried subsample of sediment that passes through a 2000 micron sieve.,"1,2,3,7,8-pentaCDF_sed<2000um",SDN:P01::C1XMM023
http://vocab.nerc.ac.uk/collection/P01/current/BCOCXY09/,"Concentration of 1,2,3,7,8,9-hexachlorodibenzofuran {1,2,3,7,8,9-hexaCDF CAS 72918-21-9} per unit dry weight of biota {Tapes philippinarum (ITIS: 81475: WoRMS 141928)}",The dry weight concentration of the specified analyte in the specified organism or part thereof.,DryWt_CAS72918-21-9_BE008953,SDN:P01::BCOCXY09
http://vocab.nerc.ac.uk/collection/P01/current/NC50X161/,"Concentration of 1,2,3,4-tetrachlorobenzene {1,2,3,4-TeCB CAS 634-66-2} per unit dry weight of sediment",The quantity or mass of the specified analyte contained in a sample of unsieved sediment normalised to a unit of dry weight.,Conc_CAS634-66-2_drysed,SDN:P01::NC50X161
http://vocab.nerc.ac.uk/collection/P01/current/PRPCL747/,Proportion by weight or volume of particles (5600-11200um) in the sediment,The weight or volume (normalised by total sample weight or volume) of sediment sample particles with a nominal diameter between 5600 and 11200 microns,PrSed_WorV_Siz_5600-11200um,SDN:P01::PRPCL747
http://vocab.nerc.ac.uk/collection/P01/current/IFRPCB02/,"Concentration of 2,2',3,4,4',5,5'-heptachlorobiphenyl {PCB180 CAS 35065-29-3} per unit dry weight of biota {Crassostrea gigas (ITIS: 79868: WoRMS 140656) [Subcomponent: flesh]}",The amount (mass or number of moles) of the specified analyte per unit weight of the specified organism or part thereof after water has been removed.,DryWt_PCB180_BE006624,SDN:P01::IFRPCB02
http://vocab.nerc.ac.uk/collection/P01/current/ODTDCF06/,"Concentration of 2,4'-dichlorodiphenyltrichloroethane {o,p'-DDT CAS 789-02-6} per unit dry weight of biota {Limanda limanda (ITIS: 172881: WoRMS 127139) [Sex: female Subcomponent: liver]}",The amount (mass or number of moles) of the specified analyte per unit weight of the specified organism or part thereof after water has been removed.,DryWt_oDDT_BE006648,SDN:P01::ODTDCF06
http://vocab.nerc.ac.uk/collection/P01/current/NDCHAT01/,Enrichment with respect to 143Nd/144Nd in the CHondritic Uniform Reservoir (CHUR) of neodymium-143 {143Nd CAS 14336-83-5} {epsilon Nd value} in the atmosphere [aerosol phase] by inductively-coupled plasma mass spectrometry,"The isotope ratio of 143Nd/144Nd in atmospheric aerosol particles expressed using the epsilon notation defined as Epsilon(Nd) = ( ( ([143Nd/144Nd]sample / [143Nd/144Nd]CHUR)-1 ) x 10000 ). One epsilon unit represents a one part per 10,000 deviation from the CHUR composition.",Epsilon_Nd_aerosol,SDN:P01::NDCHAT01
